web-scraper-order,web-scraper-start-url,single,single-href,Title,Ratings,Price,Offers,Box,picture1-src,picture2-src,About
1700215373-210,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,GAMING PC SHARMA INFOSYS Core i5 Core i5 (8 GB DDR4/1 T...,https://www.flipkart.com/gaming-pc-sharma-infosys-core-i5-8-gb-ddr4-1-tb-windows-11-home-2-gb-18-5-inch-screen-gaming-500ssd/p/itm3e6be01775a77?pid=AIOGNZJY7YGKCGKV&lid=LSTAIOGNZJY7YGKCGKV2L5ADV&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_7_271&otracker=search&otracker1=search&fm=organic&iid=9d7c5fb2-bb87-4899-a112-521f1bdc8768.AIOGNZJY7YGKCGKV.SEARCH&ppt=pp&ppn=pp&ssid=qvykqr8wxc0000001700215336249&qH=dd8c3f9e0ee58493,"GAMING PC SHARMA INFOSYS Core i5 Core i5 (8 GB DDR4/1 TB/Windows 11 Home/2 GB/18.5 Inch Screen/Gaming 500SSD)  (Black, Red)",,"25,770",42% off,"CPU, Monitor, Gaming keyboard, Gaming mouse, Power cable, Driver cd",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/z/c/f/gaming-500ssd-gaming-pc-sharma-infosys-original-imagnzjy8jwxt4c3.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/z/c/f/gaming-500ssd-gaming-pc-sharma-infosys-original-imagnzjy8jwxt4c3.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 11 Home</li><li class=""_21Ahn-"">Intel Core i5</li><li class=""_21Ahn-"">HDD Capacity 1 TB</li><li class=""_21Ahn-"">RAM 8 GB DDR4</li><li class=""_21Ahn-"">18.5 inch Display</li></ul></div>"
1700215376-211,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,Assembled Intel Core i3 (4 GB DDR3/1 TB/1 GB SSD/Window...,https://www.flipkart.com/assembled-intel-core-i3-4-gb-ddr3-1-tb-1-ssd-windows-10-home-18-5-inch-screen-adonis-i3-4-1tb/p/itma2c27eb867823?pid=AIOFN6YAWGDZJ22C&lid=LSTAIOFN6YAWGDZJ22CB6KWV8&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_7_270&otracker=search&otracker1=search&fm=organic&iid=9d7c5fb2-bb87-4899-a112-521f1bdc8768.AIOFN6YAWGDZJ22C.SEARCH&ppt=pp&ppn=pp&ssid=qvykqr8wxc0000001700215336249&qH=dd8c3f9e0ee58493,Assembled Intel Core i3 (4 GB DDR3/1 TB/1 GB SSD/Windows 10 Home/18.5 Inch Screen/ADONIS-I3-4-1TB)  (Multicolor),3,"11,800",52% off,"1 LED, 1 CPU, 1 KEYBOARD,1 MOUSE & POWER CABLE",https://rukminim2.flixcart.com/image/416/416/k48rwcw0/allinone-desktop/j/k/w/assembled-adonis-c2d-4-1tb-original-imafn2tsfn38wct2.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/k48rwcw0/allinone-desktop/j/k/w/assembled-adonis-c2d-4-1tb-original-imafn2tsfn38wct2.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Home</li><li class=""_21Ahn-"">Intel Core i3</li><li class=""_21Ahn-"">HDD Capacity 1 TB</li><li class=""_21Ahn-"">RAM 4 GB DDR3</li><li class=""_21Ahn-"">18.5 inch Display</li></ul></div>"
1700215385-212,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,HP 32-b0390in Core i5 (8 GB DDR4/Windows 11 Home/32 Inc...,https://www.flipkart.com/hp-32-b0390in-core-i5-8-gb-ddr4-windows-11-home-32-inch-screen-32-b0390/p/itm7a0e4f35072d5?pid=AIOGMTJRURBZX2G2&lid=LSTAIOGMTJRURBZX2G2EY72FA&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_7_269&otracker=search&otracker1=search&fm=organic&iid=9d7c5fb2-bb87-4899-a112-521f1bdc8768.AIOGMTJRURBZX2G2.SEARCH&ppt=pp&ppn=pp&ssid=qvykqr8wxc0000001700215336249&qH=dd8c3f9e0ee58493,HP 32-b0390in Core i5 (8 GB DDR4/Windows 11 Home/32 Inch Screen/32-b0390)  (Black),,"93,888",30% off,"1Desktop PC, WirelessKeyboard & mouse",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/o/f/f/32-b0390-hp-original-imagmtjrvqbyseqb.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/o/f/f/32-b0390-hp-original-imagmtjrvqbyseqb.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 11 Home</li><li class=""_21Ahn-"">Intel Core i5</li><li class=""_21Ahn-"">RAM 8 GB DDR4</li><li class=""_21Ahn-"">32 inch Display</li></ul></div>"
1700215388-213,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,Assembled ONE Core 2 Duo (4 GB DDR2/500 GB/Windows 7 Ho...,https://www.flipkart.com/assembled-one-core-2-duo-4-gb-ddr2-500-gb-windows-7-home-premium-15-1-inch-screen-rts-c2d-450015/p/itm27a026f59d8be?pid=AIOFXYSSFZGJPGE4&lid=LSTAIOFXYSSFZGJPGE4UJVSXE&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_7_268&otracker=search&otracker1=search&fm=organic&iid=9d7c5fb2-bb87-4899-a112-521f1bdc8768.AIOFXYSSFZGJPGE4.SEARCH&ppt=pp&ppn=pp&ssid=qvykqr8wxc0000001700215336249&qH=dd8c3f9e0ee58493,Assembled ONE Core 2 Duo (4 GB DDR2/500 GB/Windows 7 Home Premium/15.1 Inch Screen/RTS C2D 450015)  (Black),3.1,"10,899",56% off,"1 Monitor, 1 CPU, 1 Keyboard, 1 Mouse",https://rukminim2.flixcart.com/image/416/416/khqllzk0-0/allinone-desktop/7/n/a/rts-c2d-4500-15-assembled-original-imafxzhdjvgnpzpb.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/khqllzk0-0/allinone-desktop/7/n/a/rts-c2d-4500-15-assembled-original-imafxzhdjvgnpzpb.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 7 Home Premium</li><li class=""_21Ahn-"">Intel Core 2 Duo</li><li class=""_21Ahn-"">HDD Capacity 500 GB</li><li class=""_21Ahn-"">RAM 4 GB DDR2</li><li class=""_21Ahn-"">15.1 inch Display</li></ul></div>"
1700215391-214,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,iball Core2Duo Series Core 2 Duo (4 GB DDR3/1 TB/Window...,https://www.flipkart.com/iball-core2duo-series-core-2-duo-4-gb-ddr3-1-tb-windows-10-pro-1-gb-15-6-inch-screen-1-graphic-free-dos-core-duo-15-6-23-0-4-gb/p/itm1a20d6caa1346?pid=AIOG3X27P2RCGG2N&lid=LSTAIOG3X27P2RCGG2NHMCTW9&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_7_267&otracker=search&otracker1=search&fm=organic&iid=9d7c5fb2-bb87-4899-a112-521f1bdc8768.AIOG3X27P2RCGG2N.SEARCH&ppt=pp&ppn=pp&ssid=qvykqr8wxc0000001700215336249&qH=dd8c3f9e0ee58493,"iball Core2Duo Series Core 2 Duo (4 GB DDR3/1 TB/Windows 10 Pro/1 GB/15.6 Inch Screen/1 GB graphic|Free DOS|Core 2 Duo|[15.6, 23.0)|4 GB)  (Multicolor)",3.4,"13,190",47% off,Core2Duo Series Desktop Computer Set,https://rukminim2.flixcart.com/image/416/416/kpr8k280/allinone-desktop/r/n/t/1-gb-graphic-free-dos-core-2-duo-15-6-23-0-4-gb-i-ball-original-imag3x27kygysrru.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/kpr8k280/allinone-desktop/r/n/t/1-gb-graphic-free-dos-core-2-duo-15-6-23-0-4-gb-i-ball-original-imag3x27kygysrru.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Pro</li><li class=""_21Ahn-"">Intel Core 2 Duo</li><li class=""_21Ahn-"">HDD Capacity 1 TB</li><li class=""_21Ahn-"">RAM 4 GB DDR3</li><li class=""_21Ahn-"">15.6 inch Display</li></ul></div>"
1700215395-215,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,HP All-in-One Core i3 (8 GB DDR4/Windows 11 Home/23.8 I...,https://www.flipkart.com/hp-all-in-one-core-i3-8-gb-ddr4-windows-11-home-23-8-inch-screen-24-cb1802in/p/itmb3f3d5f10418f?pid=AIOGN8MUEYTEEHNU&lid=LSTAIOGN8MUEYTEEHNUEOOV1C&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_7_266&otracker=search&otracker1=search&fm=organic&iid=9d7c5fb2-bb87-4899-a112-521f1bdc8768.AIOGN8MUEYTEEHNU.SEARCH&ppt=pp&ppn=pp&ssid=qvykqr8wxc0000001700215336249&qH=dd8c3f9e0ee58493,HP All-in-One Core i3 (8 GB DDR4/Windows 11 Home/23.8 Inch Screen/24-cb1802in)  (Jet black),4.7,"56,900",8% off,"All-in-One Desktop, Wireless Keyboard, Wireless Mouse, Power Adapter, User Manual",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/q/x/4/24-cb1907in-hp-original-imagnymvygqhfyem.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/q/x/4/24-cb1907in-hp-original-imagnymvygqhfyem.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 11 Home</li><li class=""_21Ahn-"">Intel Core i3</li><li class=""_21Ahn-"">RAM 8 GB DDR4</li><li class=""_21Ahn-"">23.8 Inch Display</li></ul></div>"
1700215398-216,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,ZOONIS Gaming desktop Core i5 (8 GB DDR3/500 GB/128 GB ...,https://www.flipkart.com/zoonis-gaming-desktop-core-i5-8-gb-ddr3-500-gb-128-ssd-windows-10-pro-2-gb-22-inch-screen-alain-ms-office/p/itm1247e9f87599b?pid=AIOGHHYRY6ZMQ56C&lid=LSTAIOGHHYRY6ZMQ56CPOJ3GL&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_7_265&otracker=search&otracker1=search&fm=organic&iid=9d7c5fb2-bb87-4899-a112-521f1bdc8768.AIOGHHYRY6ZMQ56C.SEARCH&ppt=pp&ppn=pp&ssid=qvykqr8wxc0000001700215336249&qH=dd8c3f9e0ee58493,ZOONIS Gaming desktop Core i5 (8 GB DDR3/500 GB/128 GB SSD/Windows 10 Pro/2 GB/22 Inch Screen/Alain) with MS Office  (Black),3.3,"28,999",42% off,"1x Led 1x Keyboard Mouse 1 x Tower PC, 1 x Power Cord, 1 x Warranty Card, Download on Brand website 1 x Wi-Fi Dongle",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/y/g/o/alain-zoonis-original-imaghhyrcgczppte.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/y/g/o/alain-zoonis-original-imaghhyrcgczppte.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Pro</li><li class=""_21Ahn-"">Intel Core i5</li><li class=""_21Ahn-"">HDD Capacity 500 GB</li><li class=""_21Ahn-"">RAM 8 GB DDR3</li><li class=""_21Ahn-"">22 inch Display</li></ul></div>"
1700215402-217,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,Assembled Intel Core i5 (4 GB DDR3/500 GB/Windows 10 Pr...,https://www.flipkart.com/assembled-intel-core-i5-4-gb-ddr3-500-gb-windows-10-pro-15-4-inch-screen-aszi55004gb/p/itm373f813fbcc97?pid=AIOFM35QAJAWFYMC&lid=LSTAIOFM35QAJAWFYMC7T47RL&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_7_264&otracker=search&otracker1=search&fm=organic&iid=9d7c5fb2-bb87-4899-a112-521f1bdc8768.AIOFM35QAJAWFYMC.SEARCH&ppt=pp&ppn=pp&ssid=qvykqr8wxc0000001700215336249&qH=dd8c3f9e0ee58493,Assembled Intel Core i5 (4 GB DDR3/500 GB/Windows 10 Pro/15.4 Inch Screen/ASZI55004GB)  (Black),2.9,"10,590",51% off,"1 LED, 1 CPU, 1 KEYBOARD,1 MOUSE & POWER CABLE",https://rukminim2.flixcart.com/image/416/416/k2urhjk0/allinone-desktop/y/m/c/assembled-aszi55004gb-original-imafm3hfcfaqkfcm.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/k2urhjk0/allinone-desktop/y/m/c/assembled-aszi55004gb-original-imafm3hfcfaqkfcm.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Pro</li><li class=""_21Ahn-"">Intel Core i5</li><li class=""_21Ahn-"">HDD Capacity 500 GB</li><li class=""_21Ahn-"">RAM 4 GB DDR3</li><li class=""_21Ahn-"">15.4 inch Display</li></ul></div>"
1700215405-218,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,Assembled PRO Core i5 (4 GB DDR3/1 TB/Windows 7 Ultimat...,https://www.flipkart.com/assembled-pro-core-i5-4-gb-ddr3-1-tb-windows-7-ultimate-2-gb-15-6-inch-screen-intel-screen-economical-desktop-computer/p/itm86c918ac2dab4?pid=AIOG54BPEPFXEUHZ&lid=LSTAIOG54BPEPFXEUHZMIAJM2&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_7_263&otracker=search&otracker1=search&fm=organic&iid=9d7c5fb2-bb87-4899-a112-521f1bdc8768.AIOG54BPEPFXEUHZ.SEARCH&ppt=pp&ppn=pp&ssid=qvykqr8wxc0000001700215336249&qH=dd8c3f9e0ee58493,Assembled PRO Core i5 (4 GB DDR3/1 TB/Windows 7 Ultimate/2 GB/15.6 Inch Screen/Intel Core i5 (4 GB DDR3/1 TB/Windows 7 Ultimate/2 GB/15.6 Inch Screen/Economical Desktop Computer))  (Black),3.5,"14,670",77% off,1 Monitor/1 Cpu/1 Keyboard/1 Mouse,https://rukminim2.flixcart.com/image/416/416/kr9jafk0/allinone-desktop/w/p/r/all-in-one-series-core-i5-4-gb-ddr3-1-tb-120-gb-ssd-windows-10-original-imag53bjtnpyggsf.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/kr9jafk0/allinone-desktop/w/p/r/all-in-one-series-core-i5-4-gb-ddr3-1-tb-120-gb-ssd-windows-10-original-imag53bjtnpyggsf.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 7 Ultimate</li><li class=""_21Ahn-"">Intel Core i5</li><li class=""_21Ahn-"">HDD Capacity 1 TB</li><li class=""_21Ahn-"">RAM 4 GB DDR3</li><li class=""_21Ahn-"">15.6 inch Display</li></ul></div>"
1700215408-219,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,HASONS CPU i3 processor 4GB RAM Desktop Core i3 (10th G...,https://www.flipkart.com/hasons-cpu-i3-processor-4gb-ram-desktop-core-10th-gen-4-gb-ddr4-1-tb-256-ssd-windows-11-home-21-5-inch-screen-r310hs422-ms-office/p/itmd9df133f16ee5?pid=AIOGUECMHGWFTPPK&lid=LSTAIOGUECMHGWFTPPKAV6VC2&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_7_262&otracker=search&otracker1=search&fm=organic&iid=9d7c5fb2-bb87-4899-a112-521f1bdc8768.AIOGUECMHGWFTPPK.SEARCH&ppt=pp&ppn=pp&ssid=qvykqr8wxc0000001700215336249&qH=dd8c3f9e0ee58493,HASONS CPU i3 processor 4GB RAM Desktop Core i3 (10th Gen) (4 GB DDR4/1 TB/256 GB SSD/Windows 11 Home/21.5 Inch Screen/R310Hs422) with MS Office  (Black),,"32,239",41% off,"1 cpu,monitor, keyboard, mouse",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/l/f/j/r310hs422-hasons-original-imagugfwmxvv6wjn.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/l/f/j/r310hs422-hasons-original-imagugfwmxvv6wjn.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 11 Home</li><li class=""_21Ahn-"">Intel Core i3 (10th Gen)</li><li class=""_21Ahn-"">HDD Capacity 1 TB</li><li class=""_21Ahn-"">RAM 4 GB DDR4</li><li class=""_21Ahn-"">21.5 inch Display</li><li class=""_21Ahn-"">Yes</li></ul></div>"
1700215412-220,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,kumar enterprises All in one Core i3 (8 GB DDR4/250 GB/...,https://www.flipkart.com/kumar-enterprises-all-one-core-i3-8-gb-ddr4-250-gb-windows-11-home-8-gb-21-inch-screen-22-dd5456/p/itmdc686dc57f176?pid=AIOGZKQ6ZN4ZNWDZ&lid=LSTAIOGZKQ6ZN4ZNWDZYV495X&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_7_261&otracker=search&otracker1=search&fm=organic&iid=9d7c5fb2-bb87-4899-a112-521f1bdc8768.AIOGZKQ6ZN4ZNWDZ.SEARCH&ppt=pp&ppn=pp&ssid=qvykqr8wxc0000001700215336249&qH=dd8c3f9e0ee58493,kumar enterprises All in one Core i3 (8 GB DDR4/250 GB/Windows 11 Home/8 GB/21 Inch Screen/22-dd5456)  (Jet black),,"40,000",34% off,Na,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/f/2/7/22-dd5456-kumar-enterprises-original-imagzkq6jgtzqbhy.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/f/2/7/22-dd5456-kumar-enterprises-original-imagzkq6jgtzqbhy.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 11 Home</li><li class=""_21Ahn-"">Intel Core i3</li><li class=""_21Ahn-"">HDD Capacity 250 GB</li><li class=""_21Ahn-"">RAM 8 GB DDR4</li><li class=""_21Ahn-"">21 inch Display</li></ul></div>"
1700215415-221,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,TECH- Assemblers Intel Core i3 (4 GB DDR3/500 GB/120 GB...,https://www.flipkart.com/tech-assemblers-intel-core-i3-4-gb-ddr3-500-gb-120-ssd-windows-10-home-18-5-inch-screen-enti3-550-4gb-500-120-18-5led-ms-office/p/itm62abcf7ceb2fa?pid=AIOGQQ94BRFRGEPB&lid=LSTAIOGQQ94BRFRGEPBQL3Y13&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_7_260&otracker=search&otracker1=search&fm=organic&iid=9d7c5fb2-bb87-4899-a112-521f1bdc8768.AIOGQQ94BRFRGEPB.SEARCH&ppt=pp&ppn=pp&ssid=qvykqr8wxc0000001700215336249&qH=dd8c3f9e0ee58493,TECH- Assemblers Intel Core i3 (4 GB DDR3/500 GB/120 GB SSD/Windows 10 Home/18.5 Inch Screen/ENTI3-550-4GB_500-120-18.5LED) with MS Office  (Black),,"12,599",58% off,"1 LED, 1 CPU, 1 KEYBOARD,1 MOUSE & POWER CABLE",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/9/l/j/enti3-550-4gb-500-120-18-5led-tech-assemblers-original-imagqq93qvwfuyyv.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/9/l/j/enti3-550-4gb-500-120-18-5led-tech-assemblers-original-imagqq93qvwfuyyv.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Home</li><li class=""_21Ahn-"">Intel Core i3</li><li class=""_21Ahn-"">HDD Capacity 500 GB</li><li class=""_21Ahn-"">RAM 4 GB DDR3</li><li class=""_21Ahn-"">18.5 inch Display</li></ul></div>"
1700215418-222,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,ZOONIS Elite Desk With 256GB NVME SSD/WIFI & Bluetooth ...,https://www.flipkart.com/zoonis-elite-desk-256gb-nvme-ssd-wifi-bluetooth-core-i5-4th-gen-8-gb-ddr3-500-gb-256-ssd-windows-10-pro-8-gb-21-5-inch-screen-elite-desk-alein-ms-office/p/itm9fb74d30825e5?pid=AIOGHMWP6RQQH2FS&lid=LSTAIOGHMWP6RQQH2FSRMGDNK&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_7_259&otracker=search&otracker1=search&fm=organic&iid=9d7c5fb2-bb87-4899-a112-521f1bdc8768.AIOGHMWP6RQQH2FS.SEARCH&ppt=pp&ppn=pp&ssid=qvykqr8wxc0000001700215336249&qH=dd8c3f9e0ee58493,ZOONIS Elite Desk With 256GB NVME SSD/WIFI & Bluetooth Core i5 (4th Gen) (8 GB DDR3/500 GB/256 GB SSD/Windows 10 Pro/8 GB/21.5 Inch Screen/Elite Desk/Alein) with MS Office  (Black),3.3,"20,537",53% off,"1LED 1X Keyboard & Mouse 1 x Tower PC, 1 x Power Cord, 1 x Warranty Card, Download on Brand website 1 x Wi-Fi Dongle",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/p/j/2/elite-desk-alein-zoonis-original-imaghmwp2csvyamv.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/p/j/2/elite-desk-alein-zoonis-original-imaghmwp2csvyamv.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Pro</li><li class=""_21Ahn-"">Intel Core i5 (4th Gen)</li><li class=""_21Ahn-"">HDD Capacity 500 GB</li><li class=""_21Ahn-"">RAM 8 GB DDR3</li><li class=""_21Ahn-"">21.5 inch Display</li><li class=""_21Ahn-"">yes</li></ul></div>"
1700215422-223,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,ASSEMBLD 2000 Core i5 (16 GB DDR4/1024 GB SSD/Windows 1...,https://www.flipkart.com/assembld-2000-core-i5-16-gb-ddr4-1024-ssd-windows-10-pro-20-inch-screen-assembled-pc-ms-office/p/itm30dd573205e59?pid=AIOGNFC3RZNQZQZ3&lid=LSTAIOGNFC3RZNQZQZ3GPPHFZ&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_7_258&otracker=search&otracker1=search&fm=organic&iid=9d7c5fb2-bb87-4899-a112-521f1bdc8768.AIOGNFC3RZNQZQZ3.SEARCH&ppt=pp&ppn=pp&ssid=qvykqr8wxc0000001700215336249&qH=dd8c3f9e0ee58493,"ASSEMBLD 2000 Core i5 (16 GB DDR4/1024 GB SSD/Windows 10 Pro/20 Inch Screen/ASSEMBLED PC) with MS Office  (Black, 5 kg)",,"18,900",15% off,"CPU, MONITOR, KBD+MOUSE, WIFI DONGLE, POWER CABLES",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/y/o/b/fusion-it-system-assembld-original-imagms4g5knkkgw3.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/y/o/b/fusion-it-system-assembld-original-imagms4g5knkkgw3.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Pro</li><li class=""_21Ahn-"">Intel Core i5</li><li class=""_21Ahn-"">RAM 16 GB DDR4</li><li class=""_21Ahn-"">20 inch Display</li><li class=""_21Ahn-"">2013</li></ul></div>"
1700215426-224,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,HP All-in-One Ryzen 3 Dual Core (4 GB DDR4/512 GB SSD/W...,https://www.flipkart.com/hp-all-in-one-ryzen-3-dual-core-4-gb-ddr4-512-ssd-windows-11-home-21-5-inch-screen-22-dd0786in-ms-office/p/itm575562f2b74ca?pid=AIOGMQ7RFE5EGA8B&lid=LSTAIOGMQ7RFE5EGA8BU3VD5W&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_7_257&otracker=search&otracker1=search&fm=organic&iid=9d7c5fb2-bb87-4899-a112-521f1bdc8768.AIOGMQ7RFE5EGA8B.SEARCH&ppt=pp&ppn=pp&ssid=qvykqr8wxc0000001700215336249&qH=dd8c3f9e0ee58493,"HP All-in-One Ryzen 3 Dual Core (4 GB DDR4/512 GB SSD/Windows 11 Home/21.5 Inch Screen/22-dd0786in) with MS Office  (Snow White, 38.07 cm x 49.03 cm x 20.45 cm, 5.7 kg)",,"43,500",13% off,"All-in-One Desktop, Wired Keyboard, Wired Mouse, Power Adapter, User Manual",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/x/m/g/22-dd0786in-hp-original-imagmq7ru5cdzgtd.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/x/m/g/22-dd0786in-hp-original-imagmq7ru5cdzgtd.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 11 Home</li><li class=""_21Ahn-"">AMD Ryzen 3 Dual Core</li><li class=""_21Ahn-"">RAM 4 GB DDR4</li><li class=""_21Ahn-"">21.5 inch Display</li><li class=""_21Ahn-"">Microsoft Office Home and Student Edition 2021</li></ul></div>"
