web-scraper-order,web-scraper-start-url,single,single-href,Title,Ratings,Price,Offers,Box,picture1-src,picture2-src,picture3-src,About
1700204532-15,https://www.amazon.in/s?k=desktop+computers&page=19&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"Lenovo IdeaCentre 3 Desktop (12th Gen Intel Core i3-12100/8GB/256GB SSD/Windows11/MS Office 2021/Interated UHD 730 Graphics/WiFi 6/Bluetooth 5.2/Mineral Grey), 90SM001DIN",https://www.amazon.in/Lenovo-IdeaCentre-Windows11-Interated-90SM001DIN/dp/B09YD91SWN/ref=sr_1_294?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700204442&sprefix=%2Caps%2C265&sr=8-294,"Lenovo IdeaCentre 3 Desktop (12th Gen Intel Core i3-12100/8GB/256GB SSD/Windows11/MS Office 2021/Interated UHD 730 Graphics/WiFi 6/Bluetooth 5.2/Mineral Grey), 90SM001DIN",4.5,,,Desktop,https://m.media-amazon.com/images/I/61QpAaHilBL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Processor: 12th Gen Intel Core i3-12100 | Speed: 3.3 GHz (Base) - 4.3 GHz (Max) | 4 Cores | 12MB Cache  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> OS and Software: Windows 11 Home 64 | Office Home and Student 2021 | Xbox GamePass Ultimate 3-month subscription*  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Memory and Storage: 8GB DDR4 RAM, expandable up to 32GB | Storage: 256GB SSD  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Graphics: Integrated Intel UHD Graphics 730  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Connectivity: WiFi (11acx, 2x2) | Bluetooth 5.2  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Ports: 4 USB 3.2, 2 USB 2.0, 1 USB-C 3.2, Headphone/Mic combo jack (3.5mm), 1 card reader, Ethernet (RJ-45), HDMI 1.4, VGA, Line-out (3.5mm), Microphone | Without CD Drive  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> In The Box: Desktop, USB Calliope Keyboard, USB Calliope Mouse, Power Adapter, User Manual  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Warranty: This genuine Lenovo desktop comes with 3 Year Onsite Warranty  </span></li>"
1700204539-16,https://www.amazon.in/s?k=desktop+computers&page=19&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"NXTGN Core I9 12Th Generation Desktop Pc (Core I9 12900Kprocessor,64Gb Ram,500Gb Ssd,4Tb Hard Drive,12Gb Graphic Card,Wifi)Windows 11 Home,Intel,Black",https://www.amazon.in/NXTGN-Core-Generation-Desktop-12900Kprocessor/dp/B0C1W72JY7/ref=sr_1_293?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700204442&sprefix=%2Caps%2C265&sr=8-293,"NXTGN Core I9 12Th Generation Desktop Pc (Core I9 12900Kprocessor,64Gb Ram,500Gb Ssd,4Tb Hard Drive,12Gb Graphic Card,Wifi)Windows 11 Home,Intel,Black",5,"1,74,999",-30%,RGB Lighting,https://m.media-amazon.com/images/I/41sHiZ92k2L.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Core i9 12th Generation 12900K Processor  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> 64GB RAM  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> 500GB SSD  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> 4TB HARD DRIVE  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> 12GB NVIDIA GRAPHIC CARD  </span></li>"
1700204544-17,https://www.amazon.in/s?k=desktop+computers&page=19&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"(Refurbished) Dell Intel 6th Gen Core i5 Desktop (16GB RAM/1 TB HDD/128SSD /Windows 10 Pro/MS Office/Intel Integrated Graphics,Black)Optiplex 5040",https://www.amazon.in/Renewed-Dell-Integrated-Graphics-Optiplex/dp/B09GSWKTJF/ref=sr_1_292?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700204442&sprefix=%2Caps%2C265&sr=8-292,"(Refurbished) Dell Intel 6th Gen Core i5 Desktop (16GB RAM/1 TB HDD/128SSD /Windows 10 Pro/MS Office/Intel Integrated Graphics,Black)Optiplex 5040",3.5,"14,400",-71%,"CPU,power Cord",https://m.media-amazon.com/images/I/41KRjXwX+rL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Processor: 6th Generation Intel Core i5-6500T Processor, Quad-Core, 2.5GHz  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Memory &amp; Storage: 32GB DDR3 RAM with integrated graphics| Storage: 1TB HDD  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Operating System: Pre-loaded Windows 10 pro|Preinstalled Software: MS Office| In the box: Cpu ,Adaptor,Power Cord  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Front : 2x USB 2.0|2x USB 3.0|1x Microphone&amp; Headphone combo Back: 2x USB 2.0|4x USB 3.0|2x Display Port|1x HDMI Port|PS2|1x RJ45|1x Microphone&amp; Headphone combo  </span></li>"
1700204549-18,https://www.amazon.in/s?k=desktop+computers&page=19&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,CHIST High Performance Desktop Computer (Core I5 7400/16GB Ram/1TB SSD/Windows 10/RX 580 8GB Graphic Card/WiFi-Bluetooth) for Gaming&Video Editing,https://www.amazon.in/CHIST-Performance-Desktop-Computer-WiFi-Bluetooth/dp/B0CK8BK2JS/ref=sr_1_291?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700204442&sprefix=%2Caps%2C265&sr=8-291,CHIST High Performance Desktop Computer (Core I5 7400/16GB Ram/1TB SSD/Windows 10/RX 580 8GB Graphic Card/WiFi-Bluetooth) for Gaming&Video Editing,,"37,999",-17%,Laptop,https://m.media-amazon.com/images/I/71uhvjwRH+L.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Core i5 7400 processor3.00 Ghz with Windows 10 trial  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> 8GB RAM,RX 580 8GB Graphic Card, 512 GB SSD , Wifi- Bluetooth  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Excellent for Gaming, Video Editing with good performance  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Warranty: All Parts are Branded and Comes with 1 Year Warranty On all Parts, ( Processor, Motherboard, RAM, Hard Disk, SMPS ).  </span></li>"
1700204560-19,https://www.amazon.in/s?k=desktop+computers&page=18&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"ASUS AiO A3 Series, 21.45"" (54.48 cm) FHD, Intel Core i5-1235U 12th Gen, All-in-One Desktop (8GB/512GB SSD/Windows 11/Office 2021/with Wireless Keyboard & Mouse/Black/4.84 kg), A3202WBAK-BA003WS",https://www.amazon.in/ASUS-i5-1235U-Wireless-Keyboard-A3202WBAK-BA003WS/dp/B0BMFNG26P/ref=sr_1_292?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700204548&sprefix=%2Caps%2C265&sr=8-292,"ASUS AiO A3 Series, 21.45"" (54.48 cm) FHD, Intel Core i5-1235U 12th Gen, All-in-One Desktop (8GB/512GB SSD/Windows 11/Office 2021/with Wireless Keyboard & Mouse/Black/4.84 kg), A3202WBAK-BA003WS",3.8,"51,990",-28%,"AIO Desktop, Power Adaptor, User Manuals, Warranty Documents, Wireless Grey keyboard, Wireless optical mouse",https://m.media-amazon.com/images/I/715nFW6Kc5L.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Processor: 12th Gen Intel Core i5-1235U, 1.3 GHz Base Speed, 12MB Cache, Up to 4.4 GHz Max Turbo Speed, 10 cores  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Memory: 8GB DDR4 SO-DIMM 3200MHz RAM with | Storage: 512GB M.2 NVMe PCIe 3.0 SSD,  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Display: 21.45"" (54.48 cm) , FHD (1920 x 1080) 16:9, Wide view, Anti-glare display, LED Backlit, 250nits, sRGB: 100%, Screen-to-body ratio: 86%  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Graphics: Integrated Intel UHD graphics  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Operating System: Pre-installed Windows 11 Home with Lifetime Validity | Software: Pre-installed MS Office Home &amp; Student 2021 with Lifetime Validity  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Audio: Built-in microphone | 3W x 2 Built-in speakers | SonicMaster  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Accessory included: Wireless grey keyboard | Wireless optical mouse  </span></li>"
1700204565-20,https://www.amazon.in/s?k=desktop+computers&page=18&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,PCBOX High Performance Desktop Computer | Gaming PC Core i5-2400 8Gb - 256 SSD | 500GB HDD H61 | Tempered Glass Panel (Black),https://www.amazon.in/PCBOX-Performance-Desktop-Computer-i5-2400/dp/B0CLH4CV7F/ref=sr_1_291?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700204548&sprefix=%2Caps%2C265&sr=8-291,PCBOX High Performance Desktop Computer | Gaming PC Core i5-2400 8Gb - 256 SSD | 500GB HDD H61 | Tempered Glass Panel (Black),,"10,500",-30%,,https://m.media-amazon.com/images/I/31TVwnQqzIL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Gaming  </span></li>"
1700204571-21,https://www.amazon.in/s?k=desktop+computers&page=18&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,(Refurbished) Lenovo thinkcentre i5 4th Gen Tiny M93p Desktop (core i5 4th Gen/8GB RAM/500GB HDD) + Wifi/Dual Speaker/USB/Windows 10/Adapter,https://www.amazon.in/Renewed-Lenovo-thinkcentre-Desktop-Speaker/dp/B09BW318B3/ref=sr_1_290?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700204548&sprefix=%2Caps%2C265&sr=8-290,(Refurbished) Lenovo thinkcentre i5 4th Gen Tiny M93p Desktop (core i5 4th Gen/8GB RAM/500GB HDD) + Wifi/Dual Speaker/USB/Windows 10/Adapter,3.2,"7,735",-82%,Speakers,https://m.media-amazon.com/images/I/41k+q9tBcDS.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> (core i5 4th Gen/8GB RAM/500GB HDD)  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Wifi/Dual Speaker/USB/Windows 10/Adapter  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Package Content: 1 Lenovo Thinkcentre i5 4th Gen Tiny M93p Desktop  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> This product is backed by the Amazon Renewed Guarantee  </span></li>"
1700204577-22,https://www.amazon.in/s?k=desktop+computers&page=18&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"BitFry Core i5 Complete Desktop PC for Home & Business (Core i5 3rd Generation, 16GB RAM / 512GB nVME SSD)",https://www.amazon.in/BitFry-Complete-Desktop-Business-Generation/dp/B0C1VYYQDW/ref=sr_1_289?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700204548&sprefix=%2Caps%2C265&sr=8-289,"BitFry Core i5 Complete Desktop PC for Home & Business (Core i5 3rd Generation, 16GB RAM / 512GB nVME SSD)",4.3,"20,500",-32%,"CPU Unit, Led 18.5 Inch, Wired Keybord, Wired Mouse",https://m.media-amazon.com/images/I/71snht4ZY+L.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Core i5 High Speed Processor - Select From Varient  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> H61 Motherboard Having 6 usb Ports at back Side and 2 On Front side, VGA &amp; HDMI Port, Lan &amp; Sound Jack. USB Wifi Dongle Separately Provided.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> DDR3 1600 Mhz RAM / High Speed nVME SSD / Sata HDD Select From Varients  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Windows 10 Pro 64 Bit Activated &amp; Utility Software Like Word, Excel, PP (Trial)  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> 18.5 Inch Led Screen With Wired Keyboard &amp; Mouse, USB Wifi, No DVD  </span></li>"
1700204582-23,https://www.amazon.in/s?k=desktop+computers&page=18&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"(Refurbished) Dell Optiplex Business Performance Desktop (Core I5 3470 2.9 GHz, 8 GB RAM, 1 TB HDD, Windows 10 Pro, MS Office, Intel HD Graphics, USB, Ethernet,VGA), Black",https://www.amazon.in/Dell-Optiplex-Business-Performance-Graphics/dp/B09SWD2CGT/ref=sr_1_288?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700204548&sprefix=%2Caps%2C265&sr=8-288,"(Refurbished) Dell Optiplex Business Performance Desktop (Core I5 3470 2.9 GHz, 8 GB RAM, 1 TB HDD, Windows 10 Pro, MS Office, Intel HD Graphics, USB, Ethernet,VGA), Black",3.7,"11,990",-77%,mouse,https://m.media-amazon.com/images/I/31HuAqxwBKL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Robust Security: Dell Optiplex Business Class Desktop offers secure, scalable and robust architecture with limitless expansion possibilities. It ncompasses robust security features like TPM security chip, Intel Active Management Technology (iAMT), USB port control, boot sequence control, boot without keyboard or mouse, hard drive password, power-on password, serial port I/O control.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Fast Processing: The Intel core i5 3470 3.2 Ghz processor (upto 3.4 Ghz turbo boost) along with 6 MB Cache and integrated Intel graphics provide fast processing, making it a powerhorse for most tasking needs. Enjoy High End Business Class performance Quad Core power by Intel Turbo Boost Technology.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Efficient Performance: It has 8 GB DDR3 RAM with expandable slots, Audio In/Out Jacks, 1 TB HDD for fast processing and efficient performance.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Multiple Ports: Comes with a variety of ports for all possible needs, USB, parallel, serial connectors, VGA, esata, display port, keyboard, mouse connector, PCI express X16, RAM slots and internal HDD slots.It also comes pre installed with Windows 10 Pro and MS Office 19.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> High-Quality Product : Professionally inspected, tested, and cleaned to work like new by the seller, may have a few visible signs of earlier use  </span></li>"
1700204587-24,https://www.amazon.in/s?k=desktop+computers&page=18&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,Trixis Yukon Y5517 Desktop Pc CPU - i5 4th Gen Computer CPU H81 Mother Board | 8GB RAM + 1TB HDD + 512GB SSD with Basic Software Installed - Black,https://www.amazon.in/Trixis-Yukon-Y5517-Desktop-CPU/dp/B0CDSLVFWN/ref=sr_1_287?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700204548&sprefix=%2Caps%2C265&sr=8-287,Trixis Yukon Y5517 Desktop Pc CPU - i5 4th Gen Computer CPU H81 Mother Board | 8GB RAM + 1TB HDD + 512GB SSD with Basic Software Installed - Black,3.2,"15,270",-38%,Main Unit : Tixis Yukon Y5517,https://m.media-amazon.com/images/I/71Qh84QbvrL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> RAM : There is 8 GB of DDR3 RAM in this system, which is ideal for storing and retrieving large quantities of data. It is powered by a 7200 RPM platter and has two hard disks included.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Stable Processor: Enjoy High End Business Class performance with this desktop computer PC's Core i5 4th Genration 3.1 GHz processor in LGA 1155, 3 MB Cache, and integrated Intel graphics.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Super-Fast SSD: With a 512GB SSD hard drive, this desktop starts, shuts down, and transfers data at an incredible speed. Besides speeding up the start-up process of the OS, this disk also speeds up the start-up process of applications. Complex applications can also be stored on this disk in order to make them more responsive.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Mutltiple Ports: Comes with a variety of ports for all possible needs, USB, parallel, serial connectors, VGA, esata, keyboard, mouse connector, PCI express X16.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Ready to Use: Operating System, Software and Drivers are properly installed Suitable for Office, Home, Education, Programming,Non Gaming CPU, Entertainment, Accounting, Internet, Video Editing, Photo Editing, Basic Usage and Designing Best Performing Computer to use all software.  </span></li>"
1700204592-25,https://www.amazon.in/s?k=desktop+computers&page=18&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,Lenovo Neo 50s ThinkCentre Desktop (Intel Core i5-12400/ 12th Gen / 8GB RAM/ 1TB HDD/ Windows11/ Keyboard & Mouse/DVD/WiFi/BT/No Monitor/ 3 Years Warranty) Black,https://www.amazon.in/Lenovo-ThinkCentre-i5-12400-Windows11-Keyboard/dp/B07HP98P12/ref=sr_1_286?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700204548&sprefix=%2Caps%2C265&sr=8-286,Lenovo Neo 50s ThinkCentre Desktop (Intel Core i5-12400/ 12th Gen / 8GB RAM/ 1TB HDD/ Windows11/ Keyboard & Mouse/DVD/WiFi/BT/No Monitor/ 3 Years Warranty) Black,5,"44,990",-59%,Monitor,https://m.media-amazon.com/images/I/41xi679dU3L.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Processor 1x 12th Generation Intel Core i5-12400 Processor(Core i5-12400),Graphics 1x Intel UHD Graphics 730  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Memory 1x 8 GB DDR4-3200,Optical Drive  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Operating System Windows 11 Home,Hard Drive 1x 1TB HDD 7200rpm  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Wireless Network 1x Intel Wi-Fi 6 AX201 2x2 AX; Bluetooth 5.1 or above  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Ports 1x 1 Integrated VGA port (back); Optional parallel; 2 optional Serial Port(back); 2 High Speed USB 3.2 Gen1 Black(back); 2 High Speed USB 2.0 (back); 1 USB 3.2 Gen1 Type C; Microphone/Headphone Combo(Nokia and Apple type global headset autodetect); 1 Microphone(front); 2 High Speed USB 3.2 Gen1(Black)(front); Audio line out; Ethernet; HDMI 2.0; integrated Display Port  </span></li>"
1700204597-26,https://www.amazon.in/s?k=desktop+computers&page=18&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"(Refurbished) Dell Optiplex 3020 Desktop (Intel Core i3/16 GB RAM / 1TB HDD/ Windows 10 Pro, MS Office/USB, Ethernet,VGA,17 inches Monitor (1398 x 780), Keyboard, Wifi Adaptor and Mouse), Black",https://www.amazon.in/Renewed-Dell-Optiplex-17-inch-Desktop/dp/B091D2DN76/ref=sr_1_285?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700204548&sprefix=%2Caps%2C265&sr=8-285,"(Refurbished) Dell Optiplex 3020 Desktop (Intel Core i3/16 GB RAM / 1TB HDD/ Windows 10 Pro, MS Office/USB, Ethernet,VGA,17 inches Monitor (1398 x 780), Keyboard, Wifi Adaptor and Mouse), Black",2.5,"14,990",-82%,"CPU,power Coard,moniter,VGA,WIFI Adaptor",https://m.media-amazon.com/images/I/810xq8zAfAL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> This Renewed product is tested to work and look like new with minimal to no signs of wear and tear, the product comes with relevant accessories and is backed by a minimum six month seller warranty, box may be generic.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Memory and Storage, 16 GB DDR3 RAM , Hard Drive, 1TB HDD  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Operating System, Windows 10 Pro, Preinstalled Software, MS Office, In the Box, CPU,Power Cord,moniter,VGA,WIFI Adaptor  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Ports and CD Drive, 4 X USB 2.0 Ports,4 X USB 3.0 Ports,1 X VGA Port, DVD CD  </span></li>"
